Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,113.13999938964844,111.61000061035156,113.0999984741211,111.80999755859375,3000900.0,90.61400604248047
2010-01-04,113.73999786376953,112.70999908447266,112.7699966430664,113.6500015258789,3574200.0,92.105224609375
2010-01-05,114.02999877929688,113.25,113.62000274658203,113.9800033569336,2784100.0,92.37265014648438
2010-01-06,114.33999633789062,113.79000091552734,113.88999938964844,114.06999969482422,3912800.0,92.4455795288086
2010-01-07,114.66999816894531,113.55000305175781,113.87000274658203,114.56999969482422,2977600.0,92.85077667236328
2010-01-08,114.97000122070312,114.01000213623047,114.2300033569336,114.95999908447266,2887600.0,93.1668701171875
2010-01-11,115.48999786376953,114.58999633789062,115.4000015258789,115.12000274658203,3100500.0,93.29655456542969
2010-01-12,114.56999969482422,113.58000183105469,114.31999969482422,114.05999755859375,3453900.0,92.43746948242188
2010-01-13,115.30000305175781,113.72000122070312,114.33000183105469,114.95999908447266,5017700.0,93.1668701171875
2010-01-14,115.4800033569336,114.37000274658203,114.91999816894531,115.30000305175781,2608000.0,93.4424057006836
2010-01-15,115.19999694824219,113.55999755859375,114.98999786376953,114.0,5227700.0,92.38884735107422
2010-01-19,115.48999786376953,113.94999694824219,114.0,115.41000366210938,3430200.0,93.53155517578125
2010-01-20,114.66000366210938,113.33999633789062,114.62999725341797,114.2699966430664,7105900.0,92.60767364501953
2010-01-21,114.62000274658203,111.9000015258789,114.29000091552734,112.02999877929688,9015900.0,90.79232025146484
2010-01-22,111.9800033569336,109.45999908447266,111.58000183105469,109.61000061035156,7485100.0,88.83106994628906
2010-01-25,110.76000213623047,109.77999877929688,110.56999969482422,110.16000366210938,3414600.0,89.2768325805664
2010-01-26,110.80999755859375,109.38999938964844,109.69000244140625,109.63999938964844,4491300.0,88.85539245605469
2010-01-27,110.41999816894531,108.68000030517578,109.5199966430664,110.19999694824219,5420100.0,89.3092269897461
2010-01-28,110.58000183105469,108.25,110.55000305175781,108.87999725341797,5434800.0,88.23947143554688
2010-01-29,110.12000274658203,107.55999755859375,109.37999725341797,107.66000366210938,5678400.0,87.25072479248047
2010-02-01,109.4000015258789,108.41999816894531,108.55000305175781,109.36000061035156,3406900.0,88.62848663330078
2010-02-02,110.94000244140625,109.2300033569336,109.62000274658203,110.7300033569336,3188400.0,89.73876953125
2010-02-03,110.77999877929688,109.87999725341797,110.23999786376953,110.16999816894531,5049100.0,89.2848892211914
2010-02-04,109.36000061035156,106.7699966430664,109.31999969482422,106.80000305175781,5599700.0,86.55376434326172
2010-02-05,107.22000122070312,104.9000015258789,106.91000366210938,107.02999877929688,7381300.0,86.74015045166016
2010-02-08,107.6500015258789,106.12000274658203,107.06999969482422,106.19999694824219,3265000.0,86.06753540039062
2010-02-09,108.4800033569336,106.61000061035156,107.48999786376953,107.58000183105469,4977200.0,87.18592071533203
2010-02-10,107.94999694824219,106.45999908447266,107.37000274658203,107.33000183105469,2837400.0,86.98328399658203
2010-02-11,108.58999633789062,106.5999984741211,107.2300033569336,108.43000030517578,3114300.0,87.87476348876953
2010-02-12,108.4000015258789,106.86000061035156,107.30000305175781,108.38999938964844,5902800.0,87.84235382080078
2010-02-16,110.20999908447266,108.79000091552734,109.25,110.0999984741211,2998700.0,89.22820281982422
2010-02-17,110.76000213623047,110.0999984741211,110.61000061035156,110.58999633789062,3729000.0,89.62528228759766
2010-02-18,111.5,110.4000015258789,110.43000030517578,111.29000091552734,4156900.0,90.19259643554688
2010-02-19,111.94000244140625,110.7300033569336,110.95999908447266,111.5199966430664,5073400.0,90.37898254394531
2010-02-22,112.0199966430664,111.19999694824219,111.88999938964844,111.52999877929688,3043500.0,90.38706970214844
2010-02-23,111.56999969482422,109.87999725341797,111.20999908447266,110.12999725341797,4136200.0,89.25250244140625
2010-02-24,111.36000061035156,110.22000122070312,110.51000213623047,111.13999938964844,3771400.0,90.07101440429688
2010-02-25,111.08999633789062,109.30000305175781,109.56999969482422,111.05000305175781,5414200.0,89.99807739257812
2010-02-26,111.47000122070312,110.47000122070312,111.11000061035156,111.05000305175781,3505200.0,89.99807739257812
2010-03-01,112.37000274658203,111.55999755859375,111.5999984741211,112.22000122070312,2226000.0,90.94630432128906
2010-03-02,113.0999984741211,112.36000061035156,112.75,112.51000213623047,4928900.0,91.18131256103516
2010-03-03,113.33000183105469,112.4000015258789,112.87999725341797,112.68000030517578,3489800.0,91.31910705566406
2010-03-04,113.18000030517578,112.38999938964844,112.80000305175781,112.98999786376953,2456000.0,91.57032775878906
2010-03-05,114.72000122070312,113.4800033569336,113.79000091552734,114.62000274658203,2942800.0,92.8913345336914
2010-03-08,114.9000015258789,114.47000122070312,114.66000366210938,114.66000366210938,2321100.0,92.92374420166016
2010-03-09,115.36000061035156,114.23999786376953,114.30000305175781,114.79000091552734,2836000.0,93.02908325195312
2010-03-10,115.6500015258789,114.80000305175781,114.88999938964844,115.30000305175781,3815500.0,93.4424057006836
2010-03-11,115.8499984741211,114.7300033569336,115.11000061035156,115.81999969482422,1844800.0,93.86383819580078
2010-03-12,116.37000274658203,115.55000305175781,116.31999969482422,115.80999755859375,2583800.0,93.855712890625
2010-03-15,115.95999908447266,114.9800033569336,115.6500015258789,115.87999725341797,2549000.0,93.91246032714844
2010-03-16,116.9000015258789,115.88999938964844,116.18000030517578,116.81999969482422,3865000.0,94.67426300048828
2010-03-17,117.87000274658203,117.0999984741211,117.12999725341797,117.4800033569336,2563300.0,95.20915985107422
2010-03-18,117.66000366210938,116.9800033569336,117.4800033569336,117.43000030517578,6748500.0,95.16863250732422
2010-03-19,117.83999633789062,116.38999938964844,116.81999969482422,116.81999969482422,3864400.0,94.67426300048828
2010-03-22,117.68000030517578,116.12000274658203,116.19000244140625,117.44999694824219,3479800.0,95.18482971191406
2010-03-23,118.38999938964844,117.25,117.6500015258789,118.30000305175781,2610700.0,95.87374114990234
2010-03-24,118.22000122070312,117.4800033569336,117.86000061035156,117.72000122070312,7696500.0,95.40367889404297
2010-03-25,118.48999786376953,116.9000015258789,118.05999755859375,117.01000213623047,3310100.0,95.23031616210938
2010-03-26,117.80999755859375,116.5199966430664,117.2699966430664,117.05999755859375,3894900.0,95.27098846435547
2010-03-29,117.91999816894531,117.36000061035156,117.55999755859375,117.70999908447266,2675000.0,95.79999542236328
2010-03-30,118.19000244140625,117.29000091552734,117.86000061035156,117.7699966430664,3573400.0,95.84883880615234
2010-03-31,117.9000015258789,117.0,117.30999755859375,117.33999633789062,4777300.0,95.49885559082031
2010-04-01,118.63999938964844,117.48999786376953,118.19000244140625,118.20999908447266,5210100.0,96.2069320678711
2010-04-05,119.22000122070312,118.30000305175781,118.62999725341797,119.16000366210938,1772300.0,96.98011016845703
2010-04-06,119.63999938964844,118.68000030517578,118.83999633789062,119.38999938964844,2441600.0,97.16728973388672
2010-04-07,119.45999908447266,118.19999694824219,119.19000244140625,118.76000213623047,3782100.0,96.65458679199219
2010-04-08,119.36000061035156,117.9800033569336,118.3499984741211,119.12000274658203,3425300.0,96.94756317138672
2010-04-09,119.9800033569336,119.19000244140625,119.41000366210938,119.9000015258789,2329200.0,97.58236694335938
2010-04-12,120.41000366210938,119.94999694824219,120.0999984741211,120.12999725341797,1908400.0,97.76956939697266
2010-04-13,120.41000366210938,119.37999725341797,119.98999786376953,120.23999786376953,1993200.0,97.85911560058594
2010-04-14,121.58000183105469,120.47000122070312,120.66999816894531,121.55000305175781,2408800.0,98.92523956298828
2010-04-15,121.91000366210938,121.33999633789062,121.36000061035156,121.68000030517578,3184800.0,99.03105926513672
2010-04-16,121.45999908447266,119.1500015258789,121.2699966430664,119.79000091552734,7590600.0,97.49285125732422
2010-04-19,120.31999969482422,118.87000274658203,119.38999938964844,120.19000244140625,3596300.0,97.81839752197266
2010-04-20,121.37000274658203,120.55999755859375,120.95999908447266,121.27999877929688,2823600.0,98.70549011230469
2010-04-21,121.61000061035156,120.4000015258789,121.33999633789062,121.05999755859375,2036100.0,98.52644348144531
2010-04-22,121.55999755859375,119.5199966430664,120.23999786376953,121.37000274658203,3287100.0,98.77875518798828
2010-04-23,122.25,121.02999877929688,121.3499984741211,122.13999938964844,3115000.0,99.40543365478516
2010-04-26,122.5,121.63999938964844,122.26000213623047,121.72000122070312,3472000.0,99.06360626220703
2010-04-27,121.66000366210938,118.63999938964844,121.04000091552734,118.87000274658203,6070400.0,96.74407958984375
2010-04-28,120.05000305175781,118.66999816894531,119.43000030517578,119.76000213623047,5363700.0,97.4684066772461
2010-04-29,121.5,120.47000122070312,120.51000213623047,121.2300033569336,2827600.0,98.6648178100586
2010-04-30,121.38999938964844,119.16000366210938,121.26000213623047,119.23999786376953,4593400.0,97.04521179199219
2010-05-03,121.06999969482422,119.58999633789062,119.75,120.76000213623047,2363900.0,98.28227996826172
2010-05-04,119.41999816894531,117.30999755859375,119.41999816894531,117.95999908447266,4660500.0,96.00345611572266
2010-05-05,118.16999816894531,116.36000061035156,116.91999816894531,117.2300033569336,5541300.0,95.4093246459961
2010-05-06,117.48999786376953,88.41999816894531,116.63999938964844,113.19999694824219,12125800.0,92.12948608398438
2010-05-07,114.12000274658203,109.94999694824219,113.01000213623047,111.45999908447266,12142400.0,90.71336364746094
2010-05-10,117.0,115.2699966430664,116.19000244140625,116.51000213623047,7195600.0,94.8233871459961
2010-05-11,117.7300033569336,115.29000091552734,115.45999908447266,116.16000366210938,6734100.0,94.53850555419922
2010-05-12,117.97000122070312,116.45999908447266,116.6500015258789,117.7699966430664,5827700.0,95.84883880615234
2010-05-13,118.05000305175781,116.26000213623047,117.56999969482422,116.37000274658203,3941400.0,94.70942687988281
2010-05-14,115.69000244140625,113.2300033569336,115.51000213623047,114.27999877929688,6168500.0,93.00845336914062
2010-05-17,114.87000274658203,112.12000274658203,114.55000305175781,114.29000091552734,4635200.0,93.0165786743164
2010-05-18,115.58000183105469,112.38999938964844,115.2300033569336,112.80000305175781,5419300.0,91.803955078125
2010-05-19,113.12000274658203,110.7300033569336,112.1500015258789,112.13999938964844,4918800.0,91.26678466796875
2010-05-20,110.22000122070312,107.80999755859375,109.7699966430664,107.93000030517578,8731100.0,87.84038543701172
2010-05-21,109.70999908447266,105.97000122070312,106.22000122070312,109.4000015258789,6764000.0,89.03678131103516
2010-05-24,109.72000122070312,107.97000122070312,108.83999633789062,108.06999969482422,4727600.0,87.954345703125
2010-05-25,108.19999694824219,104.73999786376953,105.44000244140625,108.16000366210938,6088900.0,88.027587890625
2010-05-26,109.80999755859375,107.18000030517578,108.86000061035156,107.45999908447266,5289800.0,87.45790100097656
2010-05-27,111.1500015258789,109.16000366210938,109.56999969482422,111.12000274658203,7155800.0,90.43659973144531
2010-05-28,111.0199966430664,109.20999908447266,111.0199966430664,109.69999694824219,6114900.0,89.28096771240234
2010-06-01,110.27999877929688,107.69999694824219,108.70999908447266,107.83999633789062,6986000.0,87.76715087890625
2010-06-02,110.69000244140625,107.95999908447266,108.43000030517578,110.66000366210938,4937500.0,90.06227111816406
2010-06-03,111.38999938964844,109.94999694824219,111.02999877929688,111.04000091552734,4169900.0,90.37152862548828
2010-06-04,109.6500015258789,106.80000305175781,108.94999694824219,107.13999938964844,6229300.0,87.19745635986328
2010-06-07,107.91999816894531,105.72000122070312,107.55000305175781,105.8499984741211,4352600.0,86.14756774902344
2010-06-08,107.16000366210938,104.97000122070312,105.9000015258789,106.86000061035156,7094800.0,86.96955871582031
2010-06-09,108.58999633789062,106.0,107.58000183105469,106.31999969482422,8649800.0,86.53008270263672
2010-06-10,109.62999725341797,108.02999877929688,108.20999908447266,109.55000305175781,6638800.0,89.1588363647461
2010-06-11,110.11000061035156,108.47000122070312,108.5199966430664,109.98999786376953,3423000.0,89.51696014404297
2010-06-14,111.4800033569336,109.75,110.88999938964844,109.87999725341797,4625000.0,89.42745208740234
2010-06-15,112.45999908447266,110.45999908447266,110.62000274658203,112.31999969482422,6693300.0,91.41327667236328
2010-06-16,112.79000091552734,111.58000183105469,111.77999877929688,112.30999755859375,5190800.0,91.4051284790039
2010-06-17,112.69000244140625,111.44000244140625,112.66999816894531,112.51000213623047,3282800.0,91.56791687011719
2010-06-18,113.0199966430664,112.27999877929688,112.76000213623047,112.61000061035156,4659500.0,91.6493148803711
2010-06-21,114.11000061035156,111.69000244140625,114.02999877929688,112.2699966430664,4266400.0,91.37255096435547
2010-06-22,112.79000091552734,110.30000305175781,112.30999755859375,110.45999908447266,4100200.0,89.89948272705078
2010-06-23,110.41999816894531,108.87999725341797,110.05999755859375,109.58000183105469,5055400.0,89.58555603027344
2010-06-24,109.19999694824219,107.5199966430664,109.05999755859375,107.83999633789062,3896200.0,88.16304779052734
2010-06-25,108.77999877929688,107.1500015258789,108.11000061035156,108.2699966430664,5647700.0,88.51457977294922
2010-06-28,108.69000244140625,107.5199966430664,108.38999938964844,107.87999725341797,2076100.0,88.19573974609375
2010-06-29,106.44000244140625,103.93000030517578,106.41000366210938,104.58000183105469,5236600.0,85.49788665771484
2010-06-30,105.25,103.25,104.30000305175781,103.45999908447266,9757400.0,84.58226776123047
2010-07-01,103.83999633789062,101.5,103.54000091552734,103.20999908447266,7741500.0,84.37787628173828
2010-07-02,103.7699966430664,101.9800033569336,103.4800033569336,102.5999984741211,3745300.0,83.87916564941406
2010-07-06,104.73999786376953,102.25,104.0,103.25,4124100.0,84.41056060791016
2010-07-07,106.61000061035156,103.38999938964844,103.4800033569336,106.5,3244000.0,87.06757354736328
2010-07-08,107.6500015258789,106.30999755859375,107.36000061035156,107.52999877929688,3237200.0,87.90960693359375
2010-07-09,108.33999633789062,107.30999755859375,107.52999877929688,108.30999755859375,2112500.0,88.54728698730469
2010-07-12,108.61000061035156,107.55999755859375,107.9800033569336,108.41999816894531,6866300.0,88.63721466064453
2010-07-13,110.4800033569336,109.33000183105469,109.52999877929688,110.08000183105469,3117200.0,89.99430847167969
2010-07-14,110.44999694824219,109.23999786376953,109.68000030517578,110.04000091552734,4848100.0,89.96162414550781
2010-07-15,110.44000244140625,108.55999755859375,109.98999786376953,110.0999984741211,3137500.0,90.01066589355469
